4K频道,#genre#
百事通电影4K,http://223.167.230.34:4022/rtp/239.45.1.42:5140
百事通电影4K,http://223.167.230.34:4022/rtp/239.45.3.107:5140
百事通电影4K,http://223.167.245.215:8001/rtp/239.45.1.42:5140
百事通电影4K,http://223.167.245.215:8001/rtp/239.45.3.107:5140
百事通少儿4K,http://116.235.57.12:4022/rtp/239.45.1.1:5140
百事通少儿4K,http://180.154.61.39:4022/rtp/239.45.1.1:5140
百事通少儿4K,http://180.165.12.90:4022/rtp/239.45.1.1:5140
百事通少儿4K,http://180.165.18.57:4022/rtp/239.45.1.1:5140
百事通少儿4K,http://180.165.2.27:9898/rtp/239.45.1.1:5140
百事通少儿4K,http://180.165.26.251:4022/rtp/239.45.1.1:5140
百事通少儿4K,http://223.167.230.34:4022/rtp/239.45.1.1:5140
百事通少儿4K,http://223.167.245.215:8001/rtp/239.45.1.1:5140
百事通纪实4K,http://116.235.57.12:4022/rtp/239.45.1.10:5140
百事通纪实4K,http://180.154.61.39:4022/rtp/239.45.1.10:5140
百事通纪实4K,http://180.165.12.90:4022/rtp/239.45.1.10:5140
百事通纪实4K,http://180.165.18.57:4022/rtp/239.45.1.10:5140
百事通纪实4K,http://180.165.2.27:9898/rtp/239.45.1.10:5140
百事通纪实4K,http://180.165.26.251:4022/rtp/239.45.1.10:5140
百事通纪实4K,http://223.167.230.34:4022/rtp/239.45.1.10:5140
百事通纪实4K,http://223.167.245.215:8001/rtp/239.45.1.10:5140
华数爱上4K,http://106.86.155.81:20001/rtp/235.254.198.102:7980
华数爱上4K,http://114.241.254.251:4022/rtp/239.3.1.236:2000
华数爱上4K,http://171.213.203.158:4000/rtp/239.11.0.120:5140
华数爱上4K,http://171.213.227.120:4000/rtp/239.11.0.120:5140
华数爱上4K,http://183.220.107.138:4022/rtp/239.11.0.120:5140
华数爱上4K,http://119.84.193.28:7777/rtp/235.254.198.102:7980
华数爱上4K,http://112.66.69.103:8188/rtp/239.253.64.243:5140
华数爱上4K,http://112.66.78.35:8188/rtp/239.253.64.243:5140
华数爱上4K,http://223.198.241.28:4000/rtp/239.253.64.243:5140
华数爱上4K,http://171.213.146.177:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.213.149.222:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.213.149.89:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.213.153.201:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.213.154.31:9100/udp/239.93.0.97:5140
华数爱上4K,http://171.213.155.131:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.213.208.171:4022/udp/239.93.0.97:5140
华数爱上4K,http://171.213.208.211:4022/udp/239.93.0.97:5140
华数爱上4K,http://171.213.218.135:8800/udp/239.93.0.97:5140
华数爱上4K,http://171.213.238.254:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.213.238.59:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.213.241.157:8188/udp/239.93.0.97:5140
华数爱上4K,http://171.104.106.168:50112/udp/239.81.0.123:4056
华数爱上4K,http://222.218.122.56:8188/udp/239.81.0.123:4056
华数爱上4K,http://222.83.161.79:9003/udp/239.81.0.123:4056
华数爱上4K,http://115.58.216.54:4000/rtp/225.1.4.162:1204
华数爱上4K,http://116.2.170.167:4010/rtp/232.0.0.187:1234
华数爱上4K,http://61.176.25.179:40001/rtp/232.0.0.187:1234
华数爱上4K,http://114.254.33.58:18888/rtp/239.3.1.236:2000
华数爱上4K,http://114.254.39.224:8888/rtp/239.3.1.236:2000

iHOT频道,#genre#
iHOT爱喜剧,http://171.213.146.177:8188/udp/239.93.42.9:5140
